Czas	Masa[g]
2026-01-13 09:36:45.800676	0.050
2026-01-13 09:36:45.862680	0.050
2026-01-13 09:36:45.992619	0.050
2026-01-13 09:36:46.063836	0.050
2026-01-13 09:36:46.178728	0.050
2026-01-13 09:36:46.240712	0.050
2026-01-13 09:36:46.303087	0.050
2026-01-13 09:36:46.433182	0.050
2026-01-13 09:36:46.494891	0.050
2026-01-13 09:36:46.621176	0.050
2026-01-13 09:36:46.683526	0.050
2026-01-13 09:36:46.814612	0.050
2026-01-13 09:36:46.883057	0.050
2026-01-13 09:36:46.945471	0.050
2026-01-13 09:36:47.074892	0.050
2026-01-13 09:36:47.136355	0.050
2026-01-13 09:36:47.261895	0.050
2026-01-13 09:36:47.318774	0.050
2026-01-13 09:36:47.381239	0.050
2026-01-13 09:36:47.514584	0.050
2026-01-13 09:36:47.566205	0.050
2026-01-13 09:36:47.697743	0.050
2026-01-13 09:36:47.753563	0.050
2026-01-13 09:36:47.887184	0.050
2026-01-13 09:36:47.944006	0.050
2026-01-13 09:36:48.067332	0.050
2026-01-13 09:36:48.129216	0.050
2026-01-13 09:36:48.197009	0.050
2026-01-13 09:36:48.331270	0.050
2026-01-13 09:36:48.394162	0.050
2026-01-13 09:36:48.525725	0.050
2026-01-13 09:36:48.587772	0.050
2026-01-13 09:36:48.649283	0.050
2026-01-13 09:36:48.773267	0.050
2026-01-13 09:36:48.845601	0.050
2026-01-13 09:36:48.965744	0.050
2026-01-13 09:36:49.039414	0.050
2026-01-13 09:36:49.090616	0.050
2026-01-13 09:36:49.214391	0.050
2026-01-13 09:36:49.276304	0.050
2026-01-13 09:36:49.399774	0.050
2026-01-13 09:36:49.464650	0.050
2026-01-13 09:36:49.588193	0.050
2026-01-13 09:36:49.650314	0.050
2026-01-13 09:36:49.774355	0.050
2026-01-13 09:36:49.835826	0.050
2026-01-13 09:36:49.962862	0.050
2026-01-13 09:36:50.028122	0.050
2026-01-13 09:36:50.090213	0.050
2026-01-13 09:36:50.214965	0.050
2026-01-13 09:36:50.276273	0.050
2026-01-13 09:36:50.401102	0.050
2026-01-13 09:36:50.458845	0.050
2026-01-13 09:36:50.589196	0.050
2026-01-13 09:36:50.651676	0.050
2026-01-13 09:36:50.713849	0.050
2026-01-13 09:36:50.837777	0.050
2026-01-13 09:36:50.899653	0.050
2026-01-13 09:36:51.018143	0.050
2026-01-13 09:36:51.080179	0.050
2026-01-13 09:36:51.214373	0.050
2026-01-13 09:36:51.276141	0.050
2026-01-13 09:36:51.399779	0.050
2026-01-13 09:36:51.464799	0.050
2026-01-13 09:36:51.522770	0.050
2026-01-13 09:36:51.647350	0.050
2026-01-13 09:36:51.715267	0.050
2026-01-13 09:36:51.831079	0.050
2026-01-13 09:36:51.901258	0.050
2026-01-13 09:36:52.054592	0.050
2026-01-13 09:36:52.081290	0.050
2026-01-13 09:36:52.207527	0.050
2026-01-13 09:36:52.267800	0.050
2026-01-13 09:36:52.332835	0.050
2026-01-13 09:36:52.459747	0.050
2026-01-13 09:36:52.530917	0.050
2026-01-13 09:36:52.665124	0.050
2026-01-13 09:36:52.732678	0.050
2026-01-13 09:36:52.784258	0.050
2026-01-13 09:36:52.918504	0.050
2026-01-13 09:36:52.985137	0.050
2026-01-13 09:36:53.102695	0.050
2026-01-13 09:36:53.160591	0.050
2026-01-13 09:36:53.284071	0.050
2026-01-13 09:36:53.349439	0.050
2026-01-13 09:36:53.408354	0.050
2026-01-13 09:36:53.544492	0.050
2026-01-13 09:36:53.604058	0.050
2026-01-13 09:36:53.732745	0.050
2026-01-13 09:36:53.783388	0.050
2026-01-13 09:36:53.908590	0.050
2026-01-13 09:36:53.984656	0.050
2026-01-13 09:36:54.100601	0.050
2026-01-13 09:36:54.162541	0.050
2026-01-13 09:36:54.224127	0.050
2026-01-13 09:36:54.347601	0.050
2026-01-13 09:36:54.409040	0.050
2026-01-13 09:36:54.543096	0.050
2026-01-13 09:36:54.605141	0.050
2026-01-13 09:36:54.728474	0.050
2026-01-13 09:36:54.790248	0.050
2026-01-13 09:36:54.914481	0.050
2026-01-13 09:36:54.976072	0.050
2026-01-13 09:36:55.055339	0.050
2026-01-13 09:36:55.159318	0.050
2026-01-13 09:36:55.221529	0.050
2026-01-13 09:36:55.355826	0.050
2026-01-13 09:36:55.418048	0.050
2026-01-13 09:36:55.542181	0.050
2026-01-13 09:36:55.604050	0.050
2026-01-13 09:36:55.728469	0.050
